Közel 40 évesen nincs olyan lakhelye, ahol annyit tartózkodik amennyit akar.:))))	1) Márkék linzi lakása
Közel 40 évesen nincs olyan lakhelye, ahol annyit tartózkodik amennyit akar.:))))	2) Újszász
Közel 40 évesen nincs olyan lakhelye, ahol annyit tartózkodik amennyit akar.:))))	3) Devizás nyaralója
Közel 40 évesen nincs olyan lakhelye, ahol annyit tartózkodik amennyit akar.:))))	4) Fórizs pesti lakása esetleg
Közel 40 évesen nincs olyan lakhelye, ahol annyit tartózkodik amennyit akar.:))))	A gond nem ez. A gond az, hogy zárva vannak a határok.
Szóval kibasztak? :)	Nem. Sehonnan.
Szóval kibasztak? :)	És az új hitellel az életszínvonalamban se fogok sokat érezni. Erre, hogy nehéz időszak van, ezt tudtam hirtelen kitalálni, hogy akkor áthidalom.
Szóval kibasztak? :)	És szerencsére működik.
Minek hazudozol itt pedofil.Teljesen tiszta hogy minél több pénzt akarsz felvenni aztán pedig dobbantani a behajtók elől.	Jó, és utána mi lenne? :D
Minek hazudozol itt pedofil.Teljesen tiszta hogy minél több pénzt akarsz felvenni aztán pedig dobbantani a behajtók elől.	Kb. 30 évem van a nyugdíjig, te nagyon hülye.
Minek hazudozol itt pedofil.Teljesen tiszta hogy minél több pénzt akarsz felvenni aztán pedig dobbantani a behajtók elől.	Ilyen időtávon is működőképes ötlet jó csak.
Minek hazudozol itt pedofil.Teljesen tiszta hogy minél több pénzt akarsz felvenni aztán pedig dobbantani a behajtók elől.	Arra is jó válasz kell, mi lesz 5-10 év múlva.
A pénzügyi csalást a Reichben is büntetik Púp, remélem tudod!	Nem hazudok. Csak kihasználom a jogosultságaimat.
A koronavirus miatti törlesztésmoratoriumok véget vetettek az alacsony kamanatú hitelek kiszórásának	Kivéve, ha valaki még áprilisban sincs az érintettek között. ;) Akkor ő májusban már biztonságos ügyfél.
Az lehet, de azt mutatja, hogy fizetési gondjaid vannak, te tök.	Vagy terveim.
Hogyan kell elképzelni a gyakorlatban a Kurzarbeitot?	"Nem kell ""elképzelni"", ugyanis a napi 8 óra fix követelmény."
Hogyan kell elképzelni a gyakorlatban a Kurzarbeitot?	Amit el kell számolni munkaidőként.
Hogyan kell elképzelni a gyakorlatban a Kurzarbeitot?	Csak ebből lehet 6 óra tanulás.
Sodi, akkor minek a munkahely? Elélsz te segélyen is	Idióta, és UTÁNA? :D
Sodi, akkor minek a munkahely? Elélsz te segélyen is	Én évekig akarok biztonságot, nem most.
Sodi, akkor minek a munkahely? Elélsz te segélyen is	Nem vagyok halálos beteg :D
az egyik ismerosom junior java developert keres berlinben.	Értelek, de megszoktam, hogy hamar bent vagyok a melóban, így külvárosi helyek kapásból kiesnek. Kizárólag a környéken lévő hely jöhet szóba, és évi bruttó 50 ezer alatt ennyi év németországi gyakorlat alatt szintén semmi más (két és fél éve évi 45 ezer a bruttóm, tehát nem olyan nagy ugrás).
az egyik ismerosom junior java developert keres berlinben.	Inkább sokkal kevesebb pénzért ez a hely, ami közel van, és biztonságban tudom mélyíteni a gyakorlatomat.
az egyik ismerosom junior java developert keres berlinben.	Az a szerencséjük, hogy gondolok a jövőmre, és így az érdemben igazolható Java gyakorlat fontosabb számomra, mint a pénz. Eddig az 5 hónap magyar gyakorlattal együtt 1 évem van Java-ban. Az még semmi.
Aztán leépítettek 2 órára.Már csak 12 nap és elvágják az állami köldökzsinórt.	Konkrétan az a helyzet, hogy a kialakult állapot nekik is a legjobb forgatókönyv, mert házon belül marad a know-how, és nehem is, mert a három lehetőség közül ez az, ami a legjobban kifizetődő.
Tehát te voltál az egyetlen a cégnél aki szart az ajánlásokra és szabi helyett ultimátumot kaptál.Mindenki elment szabira meg home officra hogy segítse a céget.Csak egy rugalmatlan akadékoskodó alkalmazott volt.	Ha el tudod intézni, hogy piros cédula nélkül beengedjenek magyarba, vagy otthon az öres kibérüljön a home office gondolatával, majd értesíts.
belengette a kibaszást	Nem lengette be. Az elkerülésének közös és hosszútávú szándéka mentén folyt az egyeztetés.
Nem hiányzik úgy alles zusammen a szociális kapcsolat?	A munkához elégséges, munkaspecifikus német kötetlen társalgáshoz és ismerkedéshez nem feltétlenül az.
Nem hiányzik úgy alles zusammen a szociális kapcsolat?	Itteni magyarokkal mit kezdjek? Mind liberális.
Nem hiányzik úgy alles zusammen a szociális kapcsolat?	Fideszes / Mi hazánk-os berlini magyart még nem nagyon láttam.
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Miért lenne rossz?
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Több mint 4 éve van hitelkártyám, és ezalatt sose maradtam adós egyiknél sem egyik havi részlettel sem, pedig most már négy is van.
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Volt már több áruhitelem is: mobilra, drónra, biciklire, és mindegyiket rendben kifizettem, egyetlen havi elmaradás nélkül.
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Személyi hitelt is fizettem vissza már összesen több tízezer eurónyit. Két személyi hitelem is volt: egy 12 ezer eurós, és egy 3 ezer eurós, amiket végtörlesztéssel zártam le, hiány, vagy akár csak egyetlen nap elmaradás nélkül.
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Majdnem ezer euróval keresen a szűken vett megélhetési költségeim felett.
kivancsi vagyok mennyi lehet a kobold credit score-ja. Nemetbe ha jol tudom schufa -nak hivjak.	Szerintem ezek alapján vagyok az álomadós.
A magyar Trash nem olyan, mint ahogy azt sodi elképzeli, ott nem csak fenyegetnek a feljelentéssel, hanem ténylegesen meg teszik. Igaz, hogy utána mindig elkenjük a szájukat, de az már a show része.	Ezt a problémát úgy is lehet kezelni, mint Seleánusz Magdalénát anno a TC. Mondjuk kiszervezve. A gond csak az, hogy olyan ember megfizetésére lenne csak pénzem, aki az első kihallgatáson megtörne, és feldobna a rendőröknek, hogy én voltam a megbízó, ezért nem járható út. Aki meg hallgatna, vagy nem is kapnék el, az meg túl sokba kerülne.
A magyar Trash nem olyan, mint ahogy azt sodi elképzeli, ott nem csak fenyegetnek a feljelentéssel, hanem ténylegesen meg teszik. Igaz, hogy utána mindig elkenjük a szájukat, de az már a show része.	Ez most valóban egy áthidalhatatlannak tűnő probléma.
ehhez a 30 ezerhez akarsz még 9 ezret? mikor kapod meg a hitelt?	Igen, ehhez. És akkor kb. 39 ezer lesz, igen.
ehhez a 30 ezerhez akarsz még 9 ezret? mikor kapod meg a hitelt?	Elvileg akár ma a számlámon lehet a 9 ezer.
ehhez a 30 ezerhez akarsz még 9 ezret? mikor kapod meg a hitelt?	Meglátjuk.
azzal tisztában vagy, hogy téged megilletne 24 órás ott tartozkodás joga az albérletben és amit az ogre müvel veled az jogszabály ellenes?	Oké, és ezzel mit csináljak?
azzal tisztában vagy, hogy téged megilletne 24 órás ott tartozkodás joga az albérletben és amit az ogre müvel veled az jogszabály ellenes?	Ezt nem művelheti, viszont felmondhat.
azzal tisztában vagy, hogy téged megilletne 24 órás ott tartozkodás joga az albérletben és amit az ogre müvel veled az jogszabály ellenes?	Nincs sok választásom.
azzal tisztában vagy, hogy téged megilletne 24 órás ott tartozkodás joga az albérletben és amit az ogre müvel veled az jogszabály ellenes?	Ez nem olyan helyzet, amire a törvény megoldást kínálna.
a karakszoba 3000 euróját is megpróbálod elszámolni?	Nem. A miskolci stúdióról nincsenek számláim.
a karakszoba 3000 euróját is megpróbálod elszámolni?	Pár hétig azzal leszek elfoglalva, hogy rendszerezzek, és beszkenneljek minden számlát. Szép nagy összegeket írok be a bevallásba, de arra görcsösen fogok ügyelni, hogy minden fillérről legyen számla vagy blokk (itt Németországban blokk is elég), illetve kérésre akár egy helyszíni ellenőrzésnél is meg tudjam mutatni, hogy egy adott eszköz hol, melyik polcon van.
A német adóhivatalnak tetszeni fog, hajrá gyagyás, szállítsd az újabb kötelet az akasztásodhoz XDDDDDDD	Náluk pattog a labda, ha elakarják magyarázni, hogy ha valaki 2020-ban influencerkedéssel próbálkozik, az miért nem komoly dolog.
vegyél meg mindent is!	Nézd, most 585 euró lesz a havi törlesztő, és múlt héten be is nyomtam a maradék 15 euró terhére egy 900 eurós igénylést egy olyan bankhoz, akiktől volt egyszer már egy 3000 eurós végtörlesztős hitelem, de ők valamiért ezt elutasították.
vegyél meg mindent is!	Ettől fostam nagyon, hogy a Schufa-ban látni fogja ez a bank, hogy ott van ez a friss elutasítás, ezért ők is ezt csinálják, de szerencsére nem ez történt.
vegyél meg mindent is!	Viszont igen, a 600 euró kerekebb lenne, úgyhogy most, hogy nálam van a pénz, körülnézek majd este, hátha megdob valaki azzal a 900 euróval még a maradék havi 15 euró terhére (a havi 600-hoz).
LESZ MA STREAM?	Aha. Ironman VR.
A másik érdekes dolog a hitelpénzzel kapcsolatban, amit mèg a nagymester Kyosaki is említ, hogy ha fogyasztásra veszed fel, akkor emberszabású majom vagy, ha ledig befekteted fialni, akkor lesz a szegény apuból gazdag apu.	A SoDI a setup-ot befektetésnek tekintő fajta SoDI a SoDI.
"írd be a kommentkeresődbe, hogy ""ésszel"". sokszor elhatároztad már, hogy mi lesz ""mostantól"". akaratgyenge konzumidióta vagy. ilyen nagyon egyszerű ez."	Nem. Mostantól nagyon figyelek.
"írd be a kommentkeresődbe, hogy ""ésszel"". sokszor elhatároztad már, hogy mi lesz ""mostantól"". akaratgyenge konzumidióta vagy. ilyen nagyon egyszerű ez."	Minden fillérre.
Baszki sodi 17,5 euróval hogy lesz kerek 600 euró????	Belefér, biztonság.
Baszki sodi 17,5 euróval hogy lesz kerek 600 euró????	Aztán spórolok.
Sehogy baszd meg, sehogy. Na vegyél fel mégegy hitelt, hogy havi 700 legyen!	Belefér, biztonság.
Sehogy baszd meg, sehogy. Na vegyél fel mégegy hitelt, hogy havi 700 legyen!	Aztán spórolok.
tehát csak annyit kell tenned, hogy bebizonyitsd a helyi adóhivatalnak hogy igenis komolyan gondolod az influencer karriert, hogy felmondasz a jelenlegi fulltime állásodból	A másik cikk meg arról szól, hogy a bíróságok el szokták kenni a német adóhivatal száját, ha túl sok mindent minősít hobbinak. :)
Ráadásul azt meséled, hogy milyen orbitális balfasz vagy, mert annyi eszed nincsen, hogy működő számlaszámról gondoskodj?	Kb. arra számítottam, hogy amíg nem nyugdíjas, úgyse vonják megtalálni, ezért nem sürgős évente ellenőrizgetni a bankszámlát. Igazam is lett.
Sodi, neked miért nincs vlogger kamerád, mint a profiknak?	Pont most nem kell, mert spórolok.
Sodi, neked miért nincs vlogger kamerád, mint a profiknak?	Persze ha most kezdeném, ezzel kezdeném.
a valve index mennyibe is került? félmillióba? kétszer vetted elő?	1089 euró volt, és csak párszor vettem elő, de egy egész évre előfizettem a Viveport-ra (olyan, mint az Origin, csak VR játékokra), így sokszor fogom használni azt is.
Poop ezt nézd:	Megnéztem. Lényegében az én kamerám kihajtható kijelzővel.
Poop ezt nézd:	Nem kell.
úgy tervezz, hogy amikor visszakotródsz Újszászra, nem lesznek hitelkártyák.... Vége.	Olvasd el a cikket. Nincsenek hitelkártyák, mert Orbánék betiltották. Olyan THM plafont állapítottak meg, aminek ezek jellegüknél fogva nem felelnek meg.
Itt még normálisabban nézett ki a veknifej, ahhoz képest amilyen most.	Nem csoda, hogy MINDENT a nyugodt kiszámítóhatóságnak rendelek alá. És hogy függetleníteni igyekszem magam mások bajaitól. Gyakorlatilag azóta, hogy 2016 októberében Törpapa rám telefonált, folyamatosan otthoni ismerősök nyűgjeivel foglalkozom, annak ellenére, hogy rendre mindegyiknek világossá tettem, hogy a magyarországi túlélésben nem tudok segíteni, az nekem se jött össze önállóan soha.
Itt még normálisabban nézett ki a veknifej, ahhoz képest amilyen most.	Na most ehhez képest az összes
Itt még normálisabban nézett ki a veknifej, ahhoz képest amilyen most.	1) vagy el sem indul külföldre
Itt még normálisabban nézett ki a veknifej, ahhoz képest amilyen most.	2) vagy ha elindul, pár hét után feladja
Itt még normálisabban nézett ki a veknifej, ahhoz képest amilyen most.	3) vagy ha nem adja fel, még kint is ugyanazokkal a problémákkal küszködik, mint otthon, és továbbra is fillérezni kényszerül (ez teljesen érthetetlen, ezt a részét nem is tudom felfogni, hova tenni, értelmezni)
és akkor mi van ha nincs áruhiteled? 41 ezer adósságod van. mit változtatna ezen még 500 euró áruhitel? ugyanaz a nagyságrend lenne.	A havi egyeleg legyen oké, és akkor minden oké.
és akkor mi van ha nincs áruhiteled? 41 ezer adósságod van. mit változtatna ezen még 500 euró áruhitel? ugyanaz a nagyságrend lenne.	Mostantól igyekszem sosem többet költeni, mint amennyi a bevétel.
Ha lett volna minimális szakmai tudása vagy egy pici hajlandósága fejlődni akkor pesten is megkereshetett volna 200-250 nettót pjogjamozgatással 2004-2014 között.	Kezdjük ott, hogy 2010-ben kezdtem el dolgozni, addig nappali tagozatos egyetemista voltam. Folytassuk azzal, hogy való igaz, hogy az OKJ-s papírjaimmal soha meg sem próbáltam elhelyezkedni a munkaerőpiacon, de nem lustaságból nem tettem, hanem mert végighallgattam azon egykori évfolyamtársaim beszámolóit, akik elhitték magukról, hogy valóban piacképes tudás birtokába kerültek, és tényleg megpróbáltak állást találni. Természetesen nulla sikerrel. Úgy voltam vele, ha ők megpróbálták, nekem már nem kell, és beiratkoztam az egyetemre.
tegnap is pünkösd volt.	Jó, csak egész nap próbáltam felállítani ezen a Windows-os szaron a fejlesztői környezetet. Éjfélig még próbálkozom, aztán beviszem, és segítséget kérek.
tegnap is pünkösd volt.	"Dolgozni akartam, és bár a munkaidőt így is elszámoltam ""Hardware / Software Maintenance""-ként, ez azért gáz, mert lett volna mit csinálnom."
Ha ezek mind relevans tapasztalatok lennenek itthol is tobbet kapnal 800 futyinel.	Minden releváns, de nem érdekelnek a mesék a magyar fizetésekről. A pokolba kívánok mindenkit, aki nekem korábban ugyanerről beszélt, létehozva azt az állapotot, hogy éveken át nem tudtam hova helyezni, hogy a sok tanfolyam, egyetem és szakmai gyakorlat után még mindig nem láttam halvány esélyét se az otthoni boldogulásnak.
Egyszer csak eljut hozzád, hogy HU-ban is lehet keresni 7 év tapasztalattal 1 millió NETTÓ felett is. CSak nem kóklernek kell lenni, hanem tényleges szarembernek	Igen, a progmatosoknak meg infomérnököknek.
Egyszer csak eljut hozzád, hogy HU-ban is lehet keresni 7 év tapasztalattal 1 millió NETTÓ felett is. CSak nem kóklernek kell lenni, hanem tényleges szarembernek	Vagyis akik egyetemen eleve ennek tanultak.
Egyszer csak eljut hozzád, hogy HU-ban is lehet keresni 7 év tapasztalattal 1 millió NETTÓ felett is. CSak nem kóklernek kell lenni, hanem tényleges szarembernek	Elmeséltem, hogy el lettem küldve egyszer egy ilyen helyre, és a kötőszavakat sem értettem az elém rakott szakmai tesztben. C++ mélységek, processzorregiszterek, meg minden faszom. Én soha, sehol, senkinek nem állítottam, hogy valaha is résztvettem volna felsőfokú fejlesztői oktatásban. Tanárszakon és félig közgáz gazinfo szakon voltam hallgató.
